source_path,kind,bytes,width,height,color_mode,sha256,license_status,source_commit,target_version,target_path,transformation,status,notes
src/main/resources/assets/advancedrocketry/blockstates/planetholoselector.json,blockstate,801,,,,78a12239242ede2c62a188394f2f74834792a9e69800b0a11df67845afdc70d1,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/planetselector.json,blockstate,992,,,,c6ed4c5e6daa32be38e6f8db6d3a29b5725d0d5b3f575aa0b2e1e76551abfb2e,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/planks.json,blockstate,341,,,,6178f8595866c3f97b3ddc59f68d02e22d10759882fa4414f30fc1dd6d351c3f,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/platepress.json,blockstate,1374,,,,148d31538ca1e84853df0fbaeae41fda14700ec46b57394213d34749c330af11,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/precisionassemblingmachine.json,blockstate,1612,,,,f3adf37ae9fb5678e793bae911d661f700622c9c90fc22ca4caabdcca09018b4,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/precisionlaseretcher.json,blockstate,1003,,,,1f7988fc8ec27a23075a594d9fe7c185cb6a7e5d49a6a0ba1b52238ead9b1693,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/quartzcrucible.json,blockstate,374,,,,66e4d0fce8ff42c754719125844bb3106944dfbf045a2cb0c0bb59985ae79de0,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/railgun.json,blockstate,983,,,,74db41744a89482ce8b924ea0f24ef3cc0074eecf2555552b32e5d7856987b90,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/rocketbuilder.json,blockstate,988,,,,d46bf5e2413f51d9cc959035a742ee11793acc47cff1378ebc614ef2da3e8f91,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/rocketfire.json,blockstate,1418,,,,384ae99a9db6412df2f5e20cadde3467e2c24269b5e7d2650a3050988934e689,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/rocketmotor.json,blockstate,1434,,,,b89b2641c455f58465664579090a8788d8d49ef52765ffc38d1eca5fb4879756,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/rollingmachine.json,blockstate,988,,,,260a44707515d1d86a8c129b95ef156d0e7bf2dd60806392c7ec3945533f4351,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
src/main/resources/assets/advancedrocketry/blockstates/satellitebuilder.json,blockstate,994,,,,0bba515c1bc197589d6333fd6c5e1574a2ee6d74255f9de83c89f439f72d55f0,UPSTREAM_AR_MIT,c5cd5af62fc07cd4e0d24f06a16033f181c47c04,,,,INVENTORIED,
