path,line,registry_kind,declaration
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,827,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockDockingPort.setRegistryName(""stationMarker""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,829,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockGenericSeat.setRegistryName(""seat""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,830,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockEngine.setRegistryName(""rocketmotor""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,831,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockBipropellantEngine.setRegistryName(""bipropellantrocketmotor""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,832,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockAdvEngine.setRegistryName(""advRocketmotor""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,833,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockAdvBipropellantEngine.setRegistryName(""advbipropellantRocketmotor""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,834,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockNuclearEngine.setRegistryName(""nuclearrocketmotor""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,835,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockFuelTank.setRegistryName(""fuelTank""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,836,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockBipropellantFuelTank.setRegistryName(""bipropellantfueltank""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,837,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockOxidizerFuelTank.setRegistryName(""oxidizerfueltank""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,838,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockNuclearFuelTank.setRegistryName(""nuclearfueltank""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,839,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockNuclearCore.setRegistryName(""nuclearcore""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,840,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockGuidanceComputer.setRegistryName(""guidanceComputer""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,841,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockIntake.setRegistryName(""intake""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,842,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockDrill.setRegistryName(""drill""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,843,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockLandingFloat.setRegistryName(""landingfloat""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,845,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockRocketBuilder.setRegistryName(""rocketBuilder""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,846,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockStationBuilder.setRegistryName(""stationBuilder""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,847,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockDeployableRocketBuilder.setRegistryName(""deployableRocketBuilder""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,849,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockLoader.setRegistryName(""loader""), ItemBlockMeta.class, false);"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,850,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockFuelingStation.setRegistryName(""fuelingStation""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,851,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockMonitoringStation.setRegistryName(""monitoringStation""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,852,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockSatelliteControlCenter.setRegistryName(""satelliteControlCenter""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,854,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockWarpShipMonitor.setRegistryName(""warpMonitor""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,855,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockOrientationController.setRegistryName(""orientationController""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,856,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockGravityController.setRegistryName(""gravityController""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,857,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockAltitudeController.setRegistryName(""altitudeController""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,858,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockPlanetSelector.setRegistryName(""planetSelector""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,859,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockPlanetHoloSelector.setRegistryName(""planetHoloSelector""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,861,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockCO2Scrubber.setRegistryName(""oxygenScrubber""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,862,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockOxygenVent.setRegistryName(""oxygenVent""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,863,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockOxygenCharger.setRegistryName(""oxygenCharger""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,864,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockOxygenDetection.setRegistryName(""oxygenDetection""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,865,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockPipeSealer.setRegistryName(""pipeSealer""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,866,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockAirLock.setRegistryName(""airlock_door""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,868,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockUnlitTorch.setRegistryName(""unlitTorch""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,869,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockThermiteTorch.setRegistryName(""thermiteTorch""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,870,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockCircleLight.setRegistryName(""circleLight""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,871,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockLightSource.setRegistryName(""lightSource""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,872,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockRocketFire.setRegistryName(""rocketfire""), null, false);"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,874,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockMoonTurf.setRegistryName(""moonTurf""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,875,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockMoonTurfDark.setRegistryName(""moonTurf_dark""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,876,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockHotTurf.setRegistryName(""hotTurf""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,877,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockBasalt.setRegistryName(""basalt""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,878,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blocksGeode.setRegistryName(""geode""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,879,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockCrystal.setRegistryName(""crystal""), ItemBlockCrystal.class, true );"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,880,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockVitrifiedSand.setRegistryName(""vitrifiedSand""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,881,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockCharcoalLog.setRegistryName(""charcoalLog""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,882,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockElectricMushroom.setRegistryName(""electricMushroom""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,883,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockLightwoodWood.setRegistryName(""alienWood""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,884,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.sblockLightwoodLeaves.setRegistryName(""alienLeaves""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,885,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockLightwoodSapling.setRegistryName(""alienSapling""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,886,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockLightwoodPlanks.setRegistryName(""planks""));"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,888,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockOxygenFluid.setRegistryName(""oxygenFluid""), null, false);"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,889,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockHydrogenFluid.setRegistryName(""hydrogenFluid""), null, false);"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,890,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockNitrogenFluid.setRegistryName(""nitrogenFluid""), null, false);"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,891,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockFuelFluid.setRegistryName(""rocketFuel""), null, false);"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,892,legacy_registry,"LibVulpesBlocks.registerBlock(AdvancedRocketryBlocks.blockEnrichedLavaFluid.setRegistryName(""enrichedLavaFluid""), null, false);"
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,921,legacy_registry,public void registerRecipes(RegistryEvent<IRecipe> evt)
src/main/java/zmaster587/advancedRocketry/AdvancedRocketry.java,923,legacy_registry,"GameRegistry.addSmelting(MaterialRegistry.getMaterialFromName(""Dilithium"").getProduct(AllowedProducts.getProductByName(""ORE"")), MaterialRegistry.getMaterialFromName(""Dilithium"").getProduct(AllowedProducts.getProductByName(""DUST"")), 0);"
src/main/java/zmaster587/advancedRocketry/util/AudioRegistry.java,34,legacy_registry,public static void registerSoundEvents(RegistryEvent.Register<SoundEvent> event) {
src/main/java/zmaster587/advancedRocketry/util/AudioRegistry.java,5,legacy_registry,import net.minecraftforge.event.RegistryEvent;
src/main/java/zmaster587/advancedRocketry/util/RecipeHandler.java,167,legacy_registry,"GameRegistry.addSmelting(ore.getProduct(AllowedProducts.getProductByName(""DUST"")),"
src/main/java/zmaster587/advancedRocketry/util/RecipeHandler.java,7,legacy_registry,import net.minecraftforge.fml.common.registry.GameRegistry;
src/main/java/zmaster587/advancedRocketry/util/RecipeHandler.java,71,legacy_registry,"GameRegistry.addSmelting(ore.getProduct(AllowedProducts.getProductByName(""ORE"")), ore.getProduct(AllowedProducts.getProductByName(""INGOT"")), 0);"
